date,longitude,latitude,level,expver,o3,t,OT
1976/7/1,104,0.75,20,1,1.16E-05,221.69206,-27.592327
1976/8/1,104,0.75,20,1,1.13E-05,221.20244,-30.005823
1976/9/1,104,0.75,20,1,1.16E-05,222.15723,-30.433949
1976/10/1,104,0.75,20,1,1.19E-05,222.62872,-33.13443
1976/11/1,104,0.75,20,1,1.15E-05,222.38904,-32.635735
1976/12/1,104,0.75,20,1,1.14E-05,222.11781,-31.470152
1977/1/1,104,0.75,20,1,1.12E-05,219.78246,-33.59431
1977/2/1,104,0.75,20,1,1.16E-05,221.16064,-33.5061
1977/3/1,104,0.75,20,1,1.20E-05,221.56274,-33.33673
1977/4/1,104,0.75,20,1,1.25E-05,224.05737,-30.615078
1977/5/1,104,0.75,20,1,1.31E-05,227.4579,-21.109295
1977/6/1,104,0.75,20,1,1.35E-05,227.45554,-7.6798162
1977/7/1,104,0.75,20,1,1.34E-05,224.63924,0.80623055
1977/8/1,104,0.75,20,1,1.31E-05,223.60086,7.537436
1977/9/1,104,0.75,20,1,1.24E-05,222.58142,10.042673
1977/10/1,104,0.75,20,1,1.20E-05,223.36906,13.802879
1977/11/1,104,0.75,20,1,1.24E-05,224.03766,16.439846
1977/12/1,104,0.75,20,1,1.19E-05,223.94777,23.20516
1978/1/1,104,0.75,20,1,1.17E-05,221.7094,23.752079
1978/2/1,104,0.75,20,1,1.17E-05,221.60454,16.903257
1978/3/1,104,0.75,20,1,1.21E-05,221.56117,12.430292
1978/4/1,104,0.75,20,1,1.21E-05,221.91281,12.260923
1978/5/1,104,0.75,20,1,1.18E-05,222.06105,-3.2538989
1978/6/1,104,0.75,20,1,1.13E-05,221.1709,-12.71734
1978/7/1,104,0.75,20,1,1.14E-05,220.49364,-14.3380995
1978/8/1,104,0.75,20,1,1.11E-05,219.05157,-13.158403
1978/9/1,104,0.75,20,1,1.13E-05,219.3299,-13.580647
1978/10/1,104,0.75,20,1,1.14E-05,220.27365,-15.907106
1978/11/1,104,0.75,20,1,1.22E-05,221.95618,-19.440313
1978/12/1,104,0.75,20,1,1.22E-05,221.70782,-22.027882
1979/1/1,104,0.75,20,1,1.14E-05,219.20296,-25.184713
1979/2/1,104,0.75,20,1,1.12E-05,216.63187,-23.38753
1979/3/1,104,0.75,20,1,1.19E-05,220.48022,-25.04475
1979/4/1,104,0.75,20,1,1.24E-05,224.16933,-27.602913
1979/5/1,104,0.75,20,1,1.23E-05,224.30493,-29.66003
1979/6/1,104,0.75,20,1,1.19E-05,223.7144,-32.619267
1979/7/1,104,0.75,20,1,1.16E-05,222.97247,-34.74813
1979/8/1,104,0.75,20,1,1.17E-05,223.24922,-36.114838
1979/9/1,104,0.75,20,1,1.18E-05,225.00822,-33.678993
1979/10/1,104,0.75,20,1,1.18E-05,224.49416,-29.92702
1979/11/1,104,0.75,20,1,1.35E-05,228.22662,-7.769205
1979/12/1,104,0.75,20,1,1.28E-05,227.56198,7.7997212
1980/1/1,104,0.75,20,1,1.18E-05,223.96828,13.100708
1980/2/1,104,0.75,20,1,1.17E-05,223.07182,12.026867
1980/3/1,104,0.75,20,1,1.18E-05,222.82268,11.5375805
1980/4/1,104,0.75,20,1,1.23E-05,225.18642,12.699635
1980/5/1,104,0.75,20,1,1.27E-05,225.72334,12.813723
1980/6/1,104,0.75,20,1,1.25E-05,224.7307,15.207224
1980/7/1,104,0.75,20,1,1.26E-05,224.69049,13.394749
1980/8/1,104,0.75,20,1,1.25E-05,223.26184,15.321312
1980/9/1,104,0.75,20,1,1.26E-05,222.65947,10.920094
1980/10/1,104,0.75,20,1,1.28E-05,221.73068,2.3893514
1980/11/1,104,0.75,20,1,1.21E-05,221.46971,-6.609504
1980/12/1,104,0.75,20,1,1.19E-05,221.69127,-10.75079
1981/1/1,104,0.75,20,1,1.17E-05,219.50966,-10.080374
1981/2/1,104,0.75,20,1,1.16E-05,217.8705,-6.636556
1981/3/1,104,0.75,20,1,1.19E-05,220.4889,-8.501957
1981/4/1,104,0.75,20,1,1.19E-05,222.18246,-17.205595
1981/5/1,104,0.75,20,1,1.22E-05,223.48181,-22.518343
1981/6/1,104,0.75,20,1,1.22E-05,224.40585,-26.538483
1981/7/1,104,0.75,20,1,1.19E-05,223.79482,-29.151926
1981/8/1,104,0.75,20,1,1.16E-05,223.03082,-31.100836
1981/9/1,104,0.75,20,1,1.18E-05,222.70204,-32.736885
1981/10/1,104,0.75,20,1,1.18E-05,223.7207,-35.258587
1981/11/1,104,0.75,20,1,1.17E-05,224.7378,-36.507675
1981/12/1,104,0.75,20,1,1.17E-05,224.83476,-33.204998
1982/1/1,104,0.75,20,1,1.12E-05,221.3412,-34.968075
1982/2/1,104,0.75,20,1,1.13E-05,221.36879,-37.594456
1982/3/1,104,0.75,20,1,1.17E-05,223.69469,-36.192463
1982/4/1,104,0.75,20,1,1.21E-05,226.28313,-29.477724
1982/5/1,104,0.75,20,1,1.31E-05,229.48024,-11.990469
1982/6/1,104,0.75,20,1,1.26E-05,228.23688,2.1329474
1982/7/1,104,0.75,20,1,1.18E-05,227.04318,9.519278
1982/8/1,104,0.75,20,1,1.16E-05,225.68707,14.613258
1982/9/1,104,0.75,20,1,1.15E-05,225.33542,14.748518
1982/10/1,104,0.75,20,1,1.15E-05,224.31282,14.065165
1982/11/1,104,0.75,20,1,1.19E-05,224.91124,13.331236
1982/12/1,104,0.75,20,1,1.16E-05,222.64133,13.8981495
1983/1/1,104,0.75,20,1,1.14E-05,220.85237,12.620831
1983/2/1,104,0.75,20,1,1.12E-05,219.83765,12.810194
1983/3/1,104,0.75,20,1,1.14E-05,220.53462,7.907929
1983/4/1,104,0.75,20,1,1.19E-05,221.55487,1.3166871
1983/5/1,104,0.75,20,1,1.16E-05,222.51598,-16.99859
1983/6/1,104,0.75,20,1,1.20E-05,223.28549,-25.283512
1983/7/1,104,0.75,20,1,1.19E-05,223.04738,-30.419834
1983/8/1,104,0.75,20,1,1.18E-05,222.6027,-31.979431
1983/9/1,104,0.75,20,1,1.18E-05,222.32675,-32.761585
1983/10/1,104,0.75,20,1,1.20E-05,223.01427,-34.040077
1983/11/1,104,0.75,20,1,1.19E-05,222.89442,-34.962193
1983/12/1,104,0.75,20,1,1.12E-05,221.36958,-33.848362
1984/1/1,104,0.75,20,1,1.08E-05,220.29889,-35.3715
1984/2/1,104,0.75,20,1,1.09E-05,219.67839,-36.347717
1984/3/1,104,0.75,20,1,1.11E-05,220.686,-34.903385
1984/4/1,104,0.75,20,1,1.17E-05,223.90126,-35.96664
1984/5/1,104,0.75,20,1,1.17E-05,224.16696,-37.61445
1984/6/1,104,0.75,20,1,1.15E-05,224.95697,-37.08635
1984/7/1,104,0.75,20,1,1.15E-05,225.63739,-30.880892
1984/8/1,104,0.75,20,1,1.22E-05,226.20192,-17.817202
1984/9/1,104,0.75,20,1,1.37E-05,226.03319,-5.6779795
1984/10/1,104,0.75,20,1,1.33E-05,226.019,5.8590455
1984/11/1,104,0.75,20,1,1.24E-05,225.33305,11.235306
1984/12/1,104,0.75,20,1,1.18E-05,223.27524,16.756235
1985/1/1,104,0.75,20,1,1.17E-05,221.78746,16.662142
1985/2/1,104,0.75,20,1,1.15E-05,222.63503,10.948322
1985/3/1,104,0.75,20,1,1.19E-05,222.83293,18.164108
1985/4/1,104,0.75,20,1,1.22E-05,224.65106,18.93685
1985/5/1,104,0.75,20,1,1.25E-05,225.5152,20.36354
1985/6/1,104,0.75,20,1,1.21E-05,223.84291,19.252062
1985/7/1,104,0.75,20,1,1.20E-05,222.23056,13.497076
1985/8/1,104,0.75,20,1,1.19E-05,221.36092,10.588415
1985/9/1,104,0.75,20,1,1.20E-05,221.40192,6.003714
1985/10/1,104,0.75,20,1,1.20E-05,221.7906,-2.7011003
1985/11/1,104,0.75,20,1,1.17E-05,221.0408,-11.405914
1985/12/1,104,0.75,20,1,1.11E-05,219.05,-14.6991825
1986/1/1,104,0.75,20,1,1.06E-05,216.94014,-11.277712
1986/2/1,104,0.75,20,1,1.09E-05,218.59035,-5.3498287
1986/3/1,104,0.75,20,1,1.09E-05,218.1362,-11.389448
1986/4/1,104,0.75,20,1,1.13E-05,221.0069,-22.444244
1986/5/1,104,0.75,20,1,1.16E-05,222.46315,-27.15009
1986/6/1,104,0.75,20,1,1.13E-05,222.4056,-30.915
1986/7/1,104,0.75,20,1,1.12E-05,221.97116,-32.967415
1986/8/1,104,0.75,20,1,1.09E-05,220.01741,-34.03302
1986/9/1,104,0.75,20,1,1.10E-05,221.5257,-33.383778
1986/10/1,104,0.75,20,1,1.12E-05,222.11702,-34.564648
1986/11/1,104,0.75,20,1,1.08E-05,221.68733,-33.52962
1986/12/1,104,0.75,20,1,1.06E-05,221.78903,-33.209705
1987/1/1,104,0.75,20,1,1.01E-05,220.06866,-35.237415
1987/2/1,104,0.75,20,1,9.96E-06,219.43948,-33.077972
1987/3/1,104,0.75,20,1,1.07E-05,222.0642,-33.454346
1987/4/1,104,0.75,20,1,1.12E-05,223.87839,-35.359737
1987/5/1,104,0.75,20,1,1.15E-05,226.27367,-29.108408
1987/6/1,104,0.75,20,1,1.24E-05,227.03452,-0.70396805
1987/7/1,104,0.75,20,1,1.22E-05,226.36118,7.9749703
1987/8/1,104,0.75,20,1,1.21E-05,224.55408,13.1936245
1987/9/1,104,0.75,20,1,1.26E-05,224.27104,15.216633
1987/10/1,104,0.75,20,1,1.27E-05,224.27261,14.152201
1987/11/1,104,0.75,20,1,1.25E-05,222.64922,11.7657585
1987/12/1,104,0.75,20,1,1.15E-05,219.82346,6.3436265
1988/1/1,104,0.75,20,1,1.19E-05,221.21033,7.2880883
1988/2/1,104,0.75,20,1,1.13E-05,219.4868,1.3096299
1988/3/1,104,0.75,20,1,1.13E-05,218.33095,-6.3601565
1988/4/1,104,0.75,20,1,1.18E-05,221.19376,-14.773281
1988/5/1,104,0.75,20,1,1.22E-05,222.30861,-23.766256
1988/6/1,104,0.75,20,1,1.23E-05,223.4479,-28.463867
1988/7/1,104,0.75,20,1,1.20E-05,221.88365,-30.818554
1988/8/1,104,0.75,20,1,1.15E-05,218.9688,-30.308098
1988/9/1,104,0.75,20,1,1.15E-05,219.32753,-30.572737
1988/10/1,104,0.75,20,1,1.17E-05,220.07024,-29.501247
1988/11/1,104,0.75,20,1,1.15E-05,221.89548,-29.66591
1988/12/1,104,0.75,20,1,1.13E-05,221.34277,-30.815025
1989/1/1,104,0.75,20,1,1.14E-05,220.27208,-31.873577
1989/2/1,104,0.75,20,1,1.13E-05,217.84605,-29.302475
1989/3/1,104,0.75,20,1,1.19E-05,220.19717,-29.184858
1989/4/1,104,0.75,20,1,1.23E-05,223.74199,-30.042284
1989/5/1,104,0.75,20,1,1.20E-05,224.14095,-32.773346
1989/6/1,104,0.75,20,1,1.17E-05,223.69548,-36.100723
1989/7/1,104,0.75,20,1,1.16E-05,225.11388,-38.313095
1989/8/1,104,0.75,20,1,1.16E-05,226.29338,-33.55432
1989/9/1,104,0.75,20,1,1.18E-05,226.51178,-30.306923
1989/10/1,104,0.75,20,1,1.20E-05,226.79088,-22.492468
1989/11/1,104,0.75,20,1,1.20E-05,226.0537,-7.0070486
1989/12/1,104,0.75,20,1,1.19E-05,224.58247,9.999155
1990/1/1,104,0.75,20,1,1.16E-05,223.5512,12.413826
1990/2/1,104,0.75,20,1,1.19E-05,222.13043,13.729958
1990/3/1,104,0.75,20,1,1.26E-05,224.90967,18.082952
1990/4/1,104,0.75,20,1,1.28E-05,226.23346,18.328772
1990/5/1,104,0.75,20,1,1.28E-05,226.15225,16.294003
1990/6/1,104,0.75,20,1,1.26E-05,224.9002,20.703453
1990/7/1,104,0.75,20,1,1.25E-05,223.64107,16.17756
1990/8/1,104,0.75,20,1,1.21E-05,221.36012,17.219645
1990/9/1,104,0.75,20,1,1.23E-05,221.71335,16.007017
1990/10/1,104,0.75,20,1,1.21E-05,221.5525,11.456427
1990/11/1,104,0.75,20,1,1.18E-05,221.75513,-0.6098747
1990/12/1,104,0.75,20,1,1.13E-05,220.32254,-5.5474253
1991/1/1,104,0.75,20,1,1.09E-05,216.94487,-5.490969
1991/2/1,104,0.75,20,1,1.12E-05,217.64343,-2.7034526
1991/3/1,104,0.75,20,1,1.19E-05,219.28969,-4.2501125
1991/4/1,104,0.75,20,1,1.14E-05,220.76248,-17.693705
1991/5/1,104,0.75,20,1,1.18E-05,222.64764,-24.104992
1991/6/1,104,0.75,20,1,1.18E-05,222.72964,-28.917868
1991/7/1,104,0.75,20,1,1.11E-05,222.53253,-29.79529
1991/8/1,104,0.75,20,1,1.04E-05,223.32413,-29.12605
1991/9/1,104,0.75,20,1,1.00E-05,223.9391,-28.367422
1991/10/1,104,0.75,20,1,9.90E-06,224.33333,-28.866117
1991/11/1,104,0.75,20,1,1.01E-05,224.66919,-30.309275
1991/12/1,104,0.75,20,1,1.03E-05,224.42873,-27.54881
1992/1/1,104,0.75,20,1,1.02E-05,222.25894,-28.006338
1992/2/1,104,0.75,20,1,1.07E-05,223.91309,-27.158321
1992/3/1,104,0.75,20,1,1.12E-05,225.01375,-25.002407
1992/4/1,104,0.75,20,1,1.17E-05,226.85632,-18.054789
1992/5/1,104,0.75,20,1,1.24E-05,228.16986,-5.04873
1992/6/1,104,0.75,20,1,1.18E-05,225.29758,6.284818
1992/7/1,104,0.75,20,1,1.18E-05,223.81374,7.0728498
1992/8/1,104,0.75,20,1,1.16E-05,222.85263,13.948725
1992/9/1,104,0.75,20,1,1.18E-05,223.22635,14.172195
1992/10/1,104,0.75,20,1,1.19E-05,222.84396,15.238979
1992/11/1,104,0.75,20,1,1.23E-05,224.22531,17.517216
1992/12/1,104,0.75,20,1,1.21E-05,222.94016,18.311129
1993/1/1,104,0.75,20,1,1.22E-05,221.56274,17.944164
1993/2/1,104,0.75,20,1,1.19E-05,220.15224,21.485603
1993/3/1,104,0.75,20,1,1.19E-05,220.73016,19.677835
1993/4/1,104,0.75,20,1,1.20E-05,221.70467,13.57588
1993/5/1,104,0.75,20,1,1.18E-05,221.72202,-6.945888
1993/6/1,104,0.75,20,1,1.15E-05,220.03397,-20.890528
1993/7/1,104,0.75,20,1,1.15E-05,220.78062,-25.770445
1993/8/1,104,0.75,20,1,1.14E-05,219.72726,-27.722883
1993/9/1,104,0.75,20,1,1.14E-05,220.20743,-29.195444
1993/10/1,104,0.75,20,1,1.14E-05,220.69862,-29.375397
1993/11/1,104,0.75,20,1,1.09E-05,220.93121,-29.66944
1993/12/1,104,0.75,20,1,1.04E-05,220.34067,-28.947273
1994/1/1,104,0.75,20,1,1.03E-05,219.00507,-29.674145
1994/2/1,104,0.75,20,1,1.08E-05,220.31465,-30.318684
1994/3/1,104,0.75,20,1,1.11E-05,221.25447,-31.957085
1994/4/1,104,0.75,20,1,1.09E-05,221.89232,-32.16997
1994/5/1,104,0.75,20,1,1.10E-05,222.49232,-33.430824
1994/6/1,104,0.75,20,1,1.10E-05,222.68076,-36.76526
1994/7/1,104,0.75,20,1,1.14E-05,225.2211,-26.142113
1994/8/1,104,0.75,20,1,1.19E-05,224.6889,-5.1404715
1994/9/1,104,0.75,20,1,1.16E-05,224.08891,7.4374614
1994/10/1,104,0.75,20,1,1.17E-05,224.49338,11.622265
1994/11/1,104,0.75,20,1,1.15E-05,223.61742,15.81295
1994/12/1,104,0.75,20,1,1.16E-05,223.91151,17.68423
1995/1/1,104,0.75,20,1,1.12E-05,220.54883,17.680702
1995/2/1,104,0.75,20,1,1.11E-05,220.27365,9.825081
1995/3/1,104,0.75,20,1,1.16E-05,222.4056,12.259748
1995/4/1,104,0.75,20,1,1.17E-05,221.5935,16.452784
1995/5/1,104,0.75,20,1,1.16E-05,222.48601,11.181202
1995/6/1,104,0.75,20,1,1.16E-05,222.13753,4.532328
1995/7/1,104,0.75,20,1,1.15E-05,220.84055,0.1687479
1995/8/1,104,0.75,20,1,1.15E-05,219.32516,-2.7116857
1995/9/1,104,0.75,20,1,1.13E-05,219.18561,-7.9068165
1995/10/1,104,0.75,20,1,1.11E-05,220.57326,-14.821505
1995/11/1,104,0.75,20,1,1.09E-05,221.53595,-20.155422
1995/12/1,104,0.75,20,1,1.07E-05,222.78168,-23.61806
1996/1/1,104,0.75,20,1,1.04E-05,219.77063,-26.330301
1996/2/1,104,0.75,20,1,1.06E-05,220.3312,-28.248629
1996/3/1,104,0.75,20,1,1.09E-05,220.89258,-30.971457
1996/4/1,104,0.75,20,1,1.08E-05,221.75435,-32.472248
1996/5/1,104,0.75,20,1,1.08E-05,222.82504,-33.264984
1996/6/1,104,0.75,20,1,1.07E-05,222.3165,-35.157436
1996/7/1,104,0.75,20,1,1.00E-05,220.94461,-36.358303
1996/8/1,104,0.75,20,1,1.00E-05,221.38377,-35.98546
1996/9/1,104,0.75,20,1,1.07E-05,225.70284,-24.702484
1996/10/1,104,0.75,20,1,1.16E-05,227.4571,-3.8349254
1996/11/1,104,0.75,20,1,1.15E-05,225.68549,8.457199
1996/12/1,104,0.75,20,1,1.14E-05,223.6797,13.654682
1997/1/1,104,0.75,20,1,1.14E-05,221.8458,14.138086
1997/2/1,104,0.75,20,1,1.18E-05,222.64055,14.107508
1997/3/1,104,0.75,20,1,1.24E-05,223.83502,16.84092
1997/4/1,104,0.75,20,1,1.26E-05,224.41454,18.78042
1997/5/1,104,0.75,20,1,1.23E-05,224.06288,18.086481
1997/6/1,104,0.75,20,1,1.21E-05,223.26657,19.272057
1997/7/1,104,0.75,20,1,1.18E-05,221.81032,15.049616
1997/8/1,104,0.75,20,1,1.16E-05,219.5412,13.115997
1997/9/1,104,0.75,20,1,1.19E-05,220.31151,9.914471
1997/10/1,104,0.75,20,1,1.21E-05,221.10309,0.040545464
1997/11/1,104,0.75,20,1,1.20E-05,220.24054,-11.029541
1997/12/1,104,0.75,20,1,1.13E-05,218.77484,-18.315897
1998/1/1,104,0.75,20,1,1.09E-05,218.71255,-23.650991
1998/2/1,104,0.75,20,1,1.11E-05,218.95934,-26.687855
1998/3/1,104,0.75,20,1,1.14E-05,221.25447,-28.246277
1998/4/1,104,0.75,20,1,1.16E-05,222.46236,-29.413034
1998/5/1,104,0.75,20,1,1.16E-05,222.91571,-31.067902
1998/6/1,104,0.75,20,1,1.14E-05,221.99954,-32.728653
1998/7/1,104,0.75,20,1,1.08E-05,222.50809,-33.264984
1998/8/1,104,0.75,20,1,1.16E-05,226.20586,-19.128628
1998/9/1,104,0.75,20,1,1.20E-05,226.42346,-1.8248558
1998/10/1,104,0.75,20,1,1.25E-05,225.94568,6.9858136
1998/11/1,104,0.75,20,1,1.27E-05,225.4458,13.368874
1998/12/1,104,0.75,20,1,1.24E-05,223.7207,16.809162
1999/1/1,104,0.75,20,1,1.24E-05,223.84448,15.010803
1999/2/1,104,0.75,20,1,1.23E-05,221.5391,18.325243
1999/3/1,104,0.75,20,1,1.21E-05,222.20691,10.894218
1999/4/1,104,0.75,20,1,1.28E-05,223.76407,17.050278
1999/5/1,104,0.75,20,1,1.29E-05,223.11519,14.355679
1999/6/1,104,0.75,20,1,1.29E-05,222.26761,10.416695
1999/7/1,104,0.75,20,1,1.24E-05,221.1772,5.676739
1999/8/1,104,0.75,20,1,1.23E-05,219.87944,6.9258285
1999/9/1,104,0.75,20,1,1.24E-05,220.29257,5.439153
1999/10/1,104,0.75,20,1,1.24E-05,220.07024,-3.282127
1999/11/1,104,0.75,20,1,1.19E-05,220.03476,-10.249742
1999/12/1,104,0.75,20,1,1.16E-05,218.87103,-17.015057
2000/1/1,104,0.75,20,1,1.13E-05,217.67102,-22.263115
2000/2/1,104,0.75,20,1,1.14E-05,216.90073,-21.456264
2000/3/1,104,0.75,20,1,1.16E-05,217.26656,-20.837599
2000/4/1,104,0.75,20,1,1.20E-05,220.15067,-27.92283
2000/5/1,104,0.75,20,1,1.21E-05,222.56485,-31.995897
2000/6/1,104,0.75,20,1,1.18E-05,222.20532,-34.27531
2000/7/1,104,0.75,20,1,1.15E-05,222.42609,-35.393845
2000/8/1,104,0.75,20,1,1.12E-05,220.68523,-35.55498
2000/9/1,104,0.75,20,1,1.14E-05,220.70729,-35.1445
2000/10/1,104,0.75,20,1,1.09E-05,219.70361,-36.539433
2000/11/1,104,0.75,20,1,1.05E-05,219.8069,-35.3715
2000/12/1,104,0.75,20,1,1.01E-05,218.41768,-33.79426
2001/1/1,104,0.75,20,1,1.03E-05,219.4939,-34.64698
2001/2/1,104,0.75,20,1,1.03E-05,217.63002,-34.45291
2001/3/1,104,0.75,20,1,1.10E-05,221.62268,-35.912537
2001/4/1,104,0.75,20,1,1.12E-05,224.24265,-35.286816
2001/5/1,104,0.75,20,1,1.12E-05,225.14935,-32.49695
2001/6/1,104,0.75,20,1,1.12E-05,226.56697,-22.898245
2001/7/1,104,0.75,20,1,1.16E-05,226.15935,-6.382504
2001/8/1,104,0.75,20,1,1.16E-05,225.02242,3.036244
2001/9/1,104,0.75,20,1,1.18E-05,224.24817,7.5233216
2001/10/1,104,0.75,20,1,1.22E-05,224.55014,11.465836
2001/11/1,104,0.75,20,1,1.26E-05,225.54121,15.485975
2001/12/1,104,0.75,20,1,1.21E-05,222.25342,20.517618
2002/1/1,104,0.75,20,1,1.20E-05,220.79718,18.742783
2002/2/1,104,0.75,20,1,1.22E-05,221.40112,19.704887
2002/3/1,104,0.75,20,1,1.24E-05,222.09337,20.881054
2002/4/1,104,0.75,20,1,1.27E-05,223.13647,15.705917
2002/5/1,104,0.75,20,1,1.24E-05,222.25185,13.379459
2002/6/1,104,0.75,20,1,1.17E-05,220.04816,4.214763
2002/7/1,104,0.75,20,1,1.15E-05,219.17378,4.7216916
2002/8/1,104,0.75,20,1,1.16E-05,218.20638,5.570884
2002/9/1,104,0.75,20,1,1.17E-05,217.97694,5.65204
2002/10/1,104,0.75,20,1,1.19E-05,219.08075,-4.1442575
2002/11/1,104,0.75,20,1,1.18E-05,220.40927,-13.714731
2002/12/1,104,0.75,20,1,1.12E-05,219.85184,-21.934963
2003/1/1,104,0.75,20,1,1.10E-05,217.97536,-26.966606
2003/2/1,104,0.75,20,1,1.08E-05,218.0006,-29.055481
2003/3/1,104,0.75,20,1,1.13E-05,219.90703,-29.395391
2003/4/1,104,0.75,20,1,1.17E-05,221.86551,-30.68212
2003/5/1,104,0.75,20,1,1.16E-05,223.52518,-31.365473
2003/6/1,104,0.75,20,1,1.14E-05,223.2713,-33.96833
2003/7/1,104,0.75,20,1,1.10E-05,224.20087,-32.43108
2003/8/1,104,0.75,20,1,1.15E-05,226.06393,-20.572962
2003/9/1,104,0.75,20,1,1.17E-05,225.83214,-10.352068
2003/10/1,104,0.75,20,1,1.18E-05,224.82216,-2.1682963
2003/11/1,104,0.75,20,1,1.14E-05,225.37958,6.691772
2003/12/1,104,0.75,20,1,1.12E-05,223.30835,16.582163
2004/1/1,104,0.75,20,1,1.13E-05,221.31282,18.439331
2004/2/1,104,0.75,20,1,1.15E-05,222.95592,14.757927
2004/3/1,104,0.75,20,1,1.19E-05,223.49048,16.159918
2004/4/1,104,0.75,20,1,1.25E-05,224.61952,14.577974
2004/5/1,104,0.75,20,1,1.24E-05,224.37354,14.612083
2004/6/1,104,0.75,20,1,1.23E-05,223.30125,12.011578
2004/7/1,104,0.75,20,1,1.22E-05,221.64238,8.504246
2004/8/1,104,0.75,20,1,1.19E-05,219.90073,2.401113
2004/9/1,104,0.75,20,1,1.18E-05,218.8789,-5.334539
2004/10/1,104,0.75,20,1,1.16E-05,218.84895,-10.128596
2004/11/1,104,0.75,20,1,1.17E-05,220.50703,-19.95665
2004/12/1,104,0.75,20,1,1.14E-05,220.46367,-24.98594
2005/1/1,104,0.75,20,1,1.12E-05,219.08311,-28.613241
2005/2/1,104,0.75,20,1,1.12E-05,218.22766,-28.827303
2005/3/1,104,0.75,20,1,1.12E-05,218.3065,-29.170744
2005/4/1,104,0.75,20,1,1.20E-05,221.51071,-32.126453
2005/5/1,104,0.75,20,1,1.20E-05,222.31177,-33.459053
2005/6/1,104,0.75,20,1,1.17E-05,221.42084,-32.9039
2005/7/1,104,0.75,20,1,1.17E-05,220.71518,-35.01747
2005/8/1,104,0.75,20,1,1.16E-05,220.20427,-34.63875
2005/9/1,104,0.75,20,1,1.18E-05,220.26814,-35.137444
2005/10/1,104,0.75,20,1,1.20E-05,222.15092,-32.013542
2005/11/1,104,0.75,20,1,1.31E-05,226.29732,-10.552017
2005/12/1,104,0.75,20,1,1.30E-05,224.1646,3.572576
2006/1/1,104,0.75,20,1,1.26E-05,222.22899,8.645386
2006/2/1,104,0.75,20,1,1.27E-05,223.77432,12.769028
2006/3/1,104,0.75,20,1,1.29E-05,225.23529,15.003746
2006/4/1,104,0.75,20,1,1.30E-05,225.63504,11.751644
2006/5/1,104,0.75,20,1,1.31E-05,224.88838,14.340387
2006/6/1,104,0.75,20,1,1.27E-05,224.03845,16.90561
2006/7/1,104,0.75,20,1,1.26E-05,222.94409,15.803539
2006/8/1,104,0.75,20,1,1.23E-05,221.33568,8.266659
2006/9/1,104,0.75,20,1,1.22E-05,221.14566,8.062006
2006/10/1,104,0.75,20,1,1.18E-05,219.70125,-1.0862226
2006/11/1,104,0.75,20,1,1.16E-05,220.02766,-11.028364
2006/12/1,104,0.75,20,1,1.09E-05,217.38087,-18.653458
2007/1/1,104,0.75,20,1,1.07E-05,217.22792,-21.580938
2007/2/1,104,0.75,20,1,1.07E-05,217.00638,-21.484491
2007/3/1,104,0.75,20,1,1.12E-05,218.55249,-24.11205
2007/4/1,104,0.75,20,1,1.20E-05,221.90572,-27.722883
2007/5/1,104,0.75,20,1,1.21E-05,222.89206,-30.050518
2007/6/1,104,0.75,20,1,1.16E-05,222.23293,-32.18291
2007/7/1,104,0.75,20,1,1.12E-05,221.06052,-35.013943
2007/8/1,104,0.75,20,1,1.15E-05,221.40901,-35.319748
2007/9/1,104,0.75,20,1,1.18E-05,222.45605,-33.065037
2007/10/1,104,0.75,20,1,1.19E-05,223.83188,-26.890156
2007/11/1,104,0.75,20,1,1.28E-05,227.52492,-3.0657122
2007/12/1,104,0.75,20,1,1.18E-05,224.91519,9.905062
2008/1/1,104,0.75,20,1,1.20E-05,222.69495,10.670746
2008/2/1,104,0.75,20,1,1.19E-05,221.33804,12.931339
2008/3/1,104,0.75,20,1,1.24E-05,222.97406,16.090525
2008/4/1,104,0.75,20,1,1.30E-05,224.9215,15.545959
2008/5/1,104,0.75,20,1,1.32E-05,224.59035,13.564117
2008/6/1,104,0.75,20,1,1.29E-05,223.80586,16.740946
2008/7/1,104,0.75,20,1,1.26E-05,223.03555,13.978128
2008/8/1,104,0.75,20,1,1.24E-05,221.53595,11.857498
2008/9/1,104,0.75,20,1,1.22E-05,220.42267,11.498768
2008/10/1,104,0.75,20,1,1.19E-05,218.77878,3.8866124
2008/11/1,104,0.75,20,1,1.17E-05,219.55145,-6.410732
2008/12/1,104,0.75,20,1,1.12E-05,218.32622,-8.57488
2009/1/1,104,0.75,20,1,1.08E-05,216.19191,-5.548601
2009/2/1,104,0.75,20,1,1.07E-05,215.26628,-1.0603471
2009/3/1,104,0.75,20,1,1.18E-05,219.3977,-6.537758
2009/4/1,104,0.75,20,1,1.20E-05,220.24448,-16.395216
2009/5/1,104,0.75,20,1,1.19E-05,220.87839,-25.641066
2009/6/1,104,0.75,20,1,1.16E-05,221.31519,-30.312803
2009/7/1,104,0.75,20,1,1.14E-05,221.19139,-33.577843
2009/8/1,104,0.75,20,1,1.15E-05,220.92096,-34.722256
2009/9/1,104,0.75,20,1,1.15E-05,219.48758,-34.23532
2009/10/1,104,0.75,20,1,1.14E-05,219.38193,-34.14711
2009/11/1,104,0.75,20,1,1.13E-05,220.64423,-33.36496
2009/12/1,104,0.75,20,1,1.07E-05,218.59665,-33.651943
